User_Id,Place_Id,Place_Ratings,Place_Name,Category,City,Price,Rating,Time_Minutes,Lat,Long,Location,Age
142,381,1,Tugu Muda Semarang,Budaya,Semarang,0,4.7,,-6.9843485,110.4093207,"Bekasi, Jawa Barat",29
142,114,4,The Lost World Castle,Taman Hiburan,Yogyakarta,30000,4.3,,-7.6041648,110.4510042,"Bekasi, Jawa Barat",29
142,436,5,Taman Flora Bratang Surabaya,Taman Hiburan,Surabaya,0,4.6,,-7.2943303,112.7617534,"Bekasi, Jawa Barat",29
142,179,2,Candi Ratu Boko,Budaya,Yogyakarta,75000,4.6,90.0,-7.7705416,110.4894158,"Bekasi, Jawa Barat",29
142,55,5,Klenteng Jin De Yuan,Tempat Ibadah,Jakarta,0,4.5,,-6.1444737,106.8126018,"Bekasi, Jawa Barat",29
142,116,1,Jurang Tembelan Kanigoro,Taman Hiburan,Yogyakarta,2500,4.5,45.0,-7.9401065,110.4300062,"Bekasi, Jawa Barat",29
142,349,2,Wisata Mangrove Tapak,Cagar Alam,Semarang,5000,4.3,90.0,-6.9685618,110.3459696,"Bekasi, Jawa Barat",29
142,244,1,Kampung Batu Malakasari,Taman Hiburan,Bandung,10000,4.1,,-7.0093633,107.6069444,"Bekasi, Jawa Barat",29
142,366,1,Tirto Argo Siwarak,Taman Hiburan,Semarang,20000,4.4,150.0,-7.132106,110.394523,"Bekasi, Jawa Barat",29
142,329,2,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45.0,-6.9588812,107.4713147,"Bekasi, Jawa Barat",29
142,377,4,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,-7.2156923,110.3649392,"Bekasi, Jawa Barat",29
142,46,3,Pulau Semak Daun,Bahari,Jakarta,40000,4.0,,-5.7296716,106.5714158,"Bekasi, Jawa Barat",29
142,184,1,Pantai Sepanjang,Bahari,Yogyakarta,10000,4.4,120.0,-8.1366656,110.5659962,"Bekasi, Jawa Barat",29
142,154,3,Pantai Ngrawe (Mesra),Bahari,Yogyakarta,10000,4.5,,-8.1333389,110.5537405,"Bekasi, Jawa Barat",29
142,353,4,Taman Srigunting,Taman Hiburan,Semarang,0,4.7,,-6.9681728,110.4278262,"Bekasi, Jawa Barat",29
142,320,3,Pemandian Air Panas Cimanggu,Cagar Alam,Bandung,23000,3.9,60.0,-7.1471529,107.3901424,"Bekasi, Jawa Barat",29
142,221,5,Museum Geologi Bandung,Budaya,Bandung,2000,4.6,,-6.9007162,107.6214553,"Bekasi, Jawa Barat",29
142,282,4,Curug Cilengkrang,Cagar Alam,Bandung,7500,4.0,60.0,-6.8908877,107.7307085,"Bekasi, Jawa Barat",29
142,376,1,Semarang Chinatown,Budaya,Semarang,30000,4.5,30.0,-6.9749923,110.424954,"Bekasi, Jawa Barat",29
142,404,4,Kenjeran Park,Taman Hiburan,Surabaya,35000,4.2,120.0,-7.2522964,112.7966952,"Bekasi, Jawa Barat",29
142,434,3,Taman Bungkul,Taman Hiburan,Surabaya,0,4.6,,-7.2913468,112.7398218,"Bekasi, Jawa Barat",29
142,15,2,Pasar Seni,Pusat Perbelanjaan,Jakarta,0,4.4,90.0,-6.1766868,106.8417666,"Bekasi, Jawa Barat",29
142,268,2,Sudut Pandang Bandung,Taman Hiburan,Bandung,50000,4.6,150.0,-6.8423638,107.6232403,"Bekasi, Jawa Barat",29
142,375,4,Kota Lama Semarang,Budaya,Semarang,0,4.7,90.0,-6.9681399,110.4278611,"Bekasi, Jawa Barat",29
142,7,3,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5,,-6.3124593,106.8201865,"Bekasi, Jawa Barat",29
142,106,4,Kawasan Malioboro,Taman Hiburan,Yogyakarta,0,4.8,,-7.793167,110.3655238,"Bekasi, Jawa Barat",29
142,199,2,Pantai Sedahan,Bahari,Yogyakarta,5000,4.5,,-8.1978943,110.7208535,"Bekasi, Jawa Barat",29
142,58,5,Taman Ayodya,Taman Hiburan,Jakarta,0,4.4,45.0,-6.2452294,106.7946655,"Bekasi, Jawa Barat",29
142,135,2,Kawasan Wisata Sosrowijayan,Pusat Perbelanjaan,Yogyakarta,0,4.0,,-7.7916235,110.361956,"Bekasi, Jawa Barat",29
143,376,5,Semarang Chinatown,Budaya,Semarang,30000,4.5,30.0,-6.9749923,110.424954,"Bogor, Jawa Barat",25
143,275,4,Curug Cipanas,Cagar Alam,Bandung,20000,3.9,180.0,-6.7991958,107.5922088,"Bogor, Jawa Barat",25
143,218,1,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,-7.1662039,107.4021256,"Bogor, Jawa Barat",25
143,131,2,Watu Lumbung,Cagar Alam,Yogyakarta,5000,4.3,30.0,-7.9924379,110.317778,"Bogor, Jawa Barat",25
143,315,5,Curug Luhur Waterfall,Cagar Alam,Bandung,5000,4.2,,-6.8131767,107.7136367,"Bogor, Jawa Barat",25
143,91,1,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60.0,-7.8102685,110.3931513,"Bogor, Jawa Barat",25
143,288,2,Masjid Salman ITB,Tempat Ibadah,Bandung,0,4.8,,-6.8936643,107.611271,"Bogor, Jawa Barat",25
143,148,1,Goa Rancang Kencono,Cagar Alam,Yogyakarta,5000,4.3,30.0,-7.9492612,110.4926511,"Bogor, Jawa Barat",25
143,340,4,Desa Wisata Lembah Kalipancur,Taman Hiburan,Semarang,0,3.9,90.0,-7.0205245,110.3754605,"Bogor, Jawa Barat",25
143,91,2,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60.0,-7.8102685,110.3931513,"Bogor, Jawa Barat",25
143,92,5,Nol Kilometer Jl.Malioboro,Taman Hiburan,Yogyakarta,0,4.7,45.0,-7.8013803,110.3647652,"Bogor, Jawa Barat",25
143,232,4,Bukit Moko,Cagar Alam,Bandung,25000,4.5,,-6.8422202,107.6767988,"Bogor, Jawa Barat",25
143,155,2,Pantai Ngobaran,Bahari,Yogyakarta,5000,4.6,,-8.1184844,110.5028785,"Bogor, Jawa Barat",25
143,314,5,Tafso Barn,Cagar Alam,Bandung,0,4.2,180.0,-6.8426446,107.6228408,"Bogor, Jawa Barat",25
143,234,4,Amazing Art World,Budaya,Bandung,75000,4.5,45.0,-6.8516591,107.5955534,"Bogor, Jawa Barat",25
143,42,3,Museum Seni Rupa dan Kramik,Budaya,Jakarta,5000,4.4,,-6.1342598,106.814552,"Bogor, Jawa Barat",25
143,132,5,Air Terjun Kedung Pedut,Cagar Alam,Yogyakarta,20000,4.5,60.0,-7.7699875,110.1210707,"Bogor, Jawa Barat",25
143,73,1,Museum Perangko,Budaya,Jakarta,5000,4.4,,-6.3041841,106.9017725,"Bogor, Jawa Barat",25
143,108,5,Embung Tambakboyo,Taman Hiburan,Yogyakarta,0,4.4,,-7.756227,110.4150131,"Bogor, Jawa Barat",25
143,241,5,Lawangwangi Creative Space,Taman Hiburan,Bandung,0,4.4,120.0,-6.847898,107.6276146,"Bogor, Jawa Barat",25
143,290,3,Museum Pendidikan Nasional,Budaya,Bandung,5000,4.6,,-6.8597474,107.5941693,"Bogor, Jawa Barat",25
143,363,4,Pantai Maron,Bahari,Semarang,5000,3.4,,-6.9545687,110.3600951,"Bogor, Jawa Barat",25
143,160,3,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0,4.4,,-7.8363205,110.4575806,"Bogor, Jawa Barat",25
143,300,1,Sanghyang Heuleut,Cagar Alam,Bandung,10000,4.4,,-6.8765131,107.3422183,"Bogor, Jawa Barat",25
143,378,2,Jembatan Biru Ambarawa,Taman Hiburan,Semarang,0,4.2,60.0,-7.2678201,110.4483217,"Bogor, Jawa Barat",25
143,93,3,Gembira Loka Zoo,Cagar Alam,Yogyakarta,60000,4.5,,-7.8062344,110.3967977,"Bogor, Jawa Barat",25
143,418,5,Museum Sepuluh Nopember Kota Surabaya,Budaya,Surabaya,5000,4.7,,-7.2454369,112.7378985,"Bogor, Jawa Barat",25
143,57,5,Taman Lapangan Banteng,Taman Hiburan,Jakarta,0,4.7,,-6.170555,106.8350378,"Bogor, Jawa Barat",25
143,151,2,Desa Wisata Kelor,Taman Hiburan,Yogyakarta,0,4.4,90.0,-7.6410258,110.3622794,"Bogor, Jawa Barat",25
143,100,5,Taman Budaya Yogyakarta,Budaya,Yogyakarta,0,4.5,210.0,-7.8001041,110.3676579,"Bogor, Jawa Barat",25
143,194,5,Pantai Wediombo,Bahari,Yogyakarta,5000,4.5,,-8.1862462,110.709901,"Bogor, Jawa Barat",25
143,96,1,Alun Alun Selatan Yogyakarta,Taman Hiburan,Yogyakarta,0,4.6,60.0,-7.8116719,110.363238,"Bogor, Jawa Barat",25
143,355,1,Umbul Sidomukti,Cagar Alam,Semarang,75000,4.6,,-7.1945903,110.3733583,"Bogor, Jawa Barat",25
143,4,5,Taman Mini Indonesia Indah (TMII),Taman Hiburan,Jakarta,10000,4.5,,-6.3024459,106.8951559,"Bogor, Jawa Barat",25
143,33,2,Taman Suropati,Taman Hiburan,Jakarta,0,4.6,,-6.1994034,106.8326228,"Bogor, Jawa Barat",25
143,426,3,Balai Kota Surabaya,Budaya,Surabaya,0,4.7,60.0,-7.2592948,112.7470512,"Bogor, Jawa Barat",25
143,424,2,Pantai Ria Kenjeran,Bahari,Surabaya,15000,4.2,45.0,-7.2509164,112.8009332,"Bogor, Jawa Barat",25
143,302,2,Masjid Pusdai,Tempat Ibadah,Bandung,0,4.7,,-6.9000672,107.62587,"Bogor, Jawa Barat",25
143,162,2,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,220000,4.5,,-7.8105529,110.3704987,"Bogor, Jawa Barat",25
143,127,5,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,-7.7044358,110.45026,"Bogor, Jawa Barat",25
143,287,3,Puspa Iptek Sundial,Taman Hiburan,Bandung,25000,4.4,,-6.852208,107.493882,"Bogor, Jawa Barat",25
143,346,2,Indonesia Kaya Park,Taman Hiburan,Semarang,0,4.6,45.0,-6.9923507,110.4201162,"Bogor, Jawa Barat",25
143,196,2,Pantai Ngrenehan,Bahari,Yogyakarta,3000,4.4,,-8.1211475,110.5142337,"Bogor, Jawa Barat",25
143,372,4,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,,-7.2552364,110.3991897,"Bogor, Jawa Barat",25
143,351,5,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4,,-6.9684064,110.4261995,"Bogor, Jawa Barat",25
143,276,4,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30.0,-6.8980549,107.6094673,"Bogor, Jawa Barat",25
143,127,5,Blue Lagoon Jogja,Taman Hiburan,Yogyakarta,10000,4.3,,-7.7044358,110.45026,"Bogor, Jawa Barat",25
144,367,5,Wisata Lereng Kelir,Cagar Alam,Semarang,7000,4.3,,-7.3126613,110.3746785,"Depok, Jawa Barat",18
144,250,2,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,-7.0409154,107.5269156,"Depok, Jawa Barat",18
144,344,5,Pantai Marina,Bahari,Semarang,3000,4.1,,-6.948877,110.3893285,"Depok, Jawa Barat",18
144,385,2,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4,45.0,-6.9688821,110.4318692,"Depok, Jawa Barat",18
144,119,3,Lava Bantal,Budaya,Yogyakarta,5000,4.4,30.0,-7.8081518,110.4595183,"Depok, Jawa Barat",18
144,112,5,Bukit Bintang Yogyakarta,Taman Hiburan,Yogyakarta,25000,4.5,90.0,-7.8458407,110.4798457,"Depok, Jawa Barat",18
144,330,5,Bandros City Tour,Budaya,Bandung,40000,4.4,,-6.9220816,107.6073182,"Depok, Jawa Barat",18
144,54,3,Taman Agrowisata Cilangkap,Taman Hiburan,Jakarta,0,4.2,,-6.3401514,106.9012561,"Depok, Jawa Barat",18
144,276,4,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30.0,-6.8980549,107.6094673,"Depok, Jawa Barat",18
144,126,4,Pantai Goa Cemara,Bahari,Yogyakarta,4000,4.3,,-7.999423,110.248963,"Depok, Jawa Barat",18
144,375,3,Kota Lama Semarang,Budaya,Semarang,0,4.7,90.0,-6.9681399,110.4278611,"Depok, Jawa Barat",18
144,64,1,Museum Sasmita Loka Ahmad Yani,Budaya,Jakarta,2000,4.7,45.0,-6.2046303,106.8365324,"Depok, Jawa Barat",18
144,250,2,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,-7.0409154,107.5269156,"Depok, Jawa Barat",18
144,356,3,Saloka Theme Park,Taman Hiburan,Semarang,150000,4.4,180.0,-7.2807262,110.4595539,"Depok, Jawa Barat",18
144,381,1,Tugu Muda Semarang,Budaya,Semarang,0,4.7,,-6.9843485,110.4093207,"Depok, Jawa Barat",18
144,167,5,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60.0,-7.974294,110.4364363,"Depok, Jawa Barat",18
144,284,2,Pasar Baru,Pusat Perbelanjaan,Bandung,0,4.3,,-6.9177044,107.6036014,"Depok, Jawa Barat",18
144,342,2,Taman Kasmaran,Taman Hiburan,Semarang,3000,4.5,90.0,-6.9909404,110.4065932,"Depok, Jawa Barat",18
144,40,3,Galeri Nasional Indonesia,Budaya,Jakarta,0,4.6,,-6.1785482,106.8327716,"Depok, Jawa Barat",18
144,146,5,Bukit Wisata Pulepayung,Cagar Alam,Yogyakarta,10000,4.5,,-7.8001106,110.1238954,"Depok, Jawa Barat",18
144,143,2,Seribu Batu Songgo Langit,Cagar Alam,Yogyakarta,2000,4.6,90.0,-7.9310984,110.430919,"Depok, Jawa Barat",18
144,193,1,Candi Sewu,Budaya,Yogyakarta,50000,4.6,,-7.7439217,110.4929095,"Depok, Jawa Barat",18
144,111,4,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5,,-7.9020355,110.4374627,"Depok, Jawa Barat",18
144,201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Depok, Jawa Barat",18
144,63,4,Museum Kebangkitan Nasional,Budaya,Jakarta,2000,4.7,45.0,-6.178352,106.838094,"Depok, Jawa Barat",18
144,213,2,Gedung Sate,Budaya,Bandung,5000,4.6,,-6.9024812,107.61881,"Depok, Jawa Barat",18
144,136,2,Grojogan Watu Purbo Bangunrejo,Taman Hiburan,Yogyakarta,10000,4.5,90.0,-7.6340172,110.33837,"Depok, Jawa Barat",18
144,38,5,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6,,-6.168069,106.8239727,"Depok, Jawa Barat",18
144,201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Depok, Jawa Barat",18
144,351,3,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4,,-6.9684064,110.4261995,"Depok, Jawa Barat",18
144,38,4,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6,,-6.168069,106.8239727,"Depok, Jawa Barat",18
144,206,2,Wisata Kaliurang,Cagar Alam,Yogyakarta,8000,4.4,60.0,-7.6120675,110.4205209,"Depok, Jawa Barat",18
144,67,2,Margasatwa Muara Angke,Cagar Alam,Jakarta,25000,4.2,15.0,-6.1160075,106.7692016,"Depok, Jawa Barat",18
144,402,4,Food Junction Grand Pakuwon,Pusat Perbelanjaan,Surabaya,0,4.5,120.0,-7.251022,112.6620053,"Depok, Jawa Barat",18
144,294,3,Taman Film,Budaya,Bandung,0,4.3,90.0,-6.8986869,107.6077451,"Depok, Jawa Barat",18
144,186,1,Pantai Glagah,Bahari,Yogyakarta,5000,4.4,,-7.9119427,110.0647339,"Depok, Jawa Barat",18
144,216,5,Farm House Susu Lembang,Taman Hiburan,Bandung,30000,4.4,,-6.832969,107.6056183,"Depok, Jawa Barat",18
144,368,3,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,,-7.267539,110.418076,"Depok, Jawa Barat",18
144,368,4,Kampoeng Rawa,Cagar Alam,Semarang,3000,4.5,,-7.267539,110.418076,"Depok, Jawa Barat",18
144,27,5,Sea World,Taman Hiburan,Jakarta,115000,4.5,180.0,-6.1264775,106.842963,"Depok, Jawa Barat",18
144,301,2,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,50000,4.4,150.0,-6.842535,107.622698,"Depok, Jawa Barat",18
145,388,2,Watu Gunung Ungaran,Cagar Alam,Semarang,25000,4.4,,-7.1298066,110.388832,"Tanggerang, Banten",37
145,369,2,Monumen Palagan Ambarawa,Budaya,Semarang,7500,4.4,20.0,-7.2598861,110.4025602,"Tanggerang, Banten",37
145,70,1,Perpustakaan Nasional,Budaya,Jakarta,0,4.7,240.0,-6.1812918,106.8268717,"Tanggerang, Banten",37
145,329,1,Bukit Gantole Cililin,Cagar Alam,Bandung,0,4.4,45.0,-6.9588812,107.4713147,"Tanggerang, Banten",37
145,216,3,Farm House Susu Lembang,Taman Hiburan,Bandung,30000,4.4,,-6.832969,107.6056183,"Tanggerang, Banten",37
145,301,4,Lereng Anteng Panoramic Coffee Place,Cagar Alam,Bandung,50000,4.4,150.0,-6.842535,107.622698,"Tanggerang, Banten",37
145,323,3,Kebun Tanaman Obat Sari Alam,Cagar Alam,Bandung,0,4.9,90.0,-6.601321,106.632734,"Tanggerang, Banten",37
145,416,5,Keraton Surabaya,Budaya,Surabaya,0,4.4,,-7.2567553,112.7942203,"Tanggerang, Banten",37
145,330,5,Bandros City Tour,Budaya,Bandung,40000,4.4,,-6.9220816,107.6073182,"Tanggerang, Banten",37
145,201,2,Pantai Kesirat,Bahari,Yogyakarta,5000,4.6,90.0,-8.0961535,110.4350483,"Tanggerang, Banten",37
145,53,3,Rumah Sipitung,Budaya,Jakarta,5000,4.5,90.0,-6.10016,106.96057,"Tanggerang, Banten",37
145,227,3,Alun-Alun Kota Bandung,Taman Hiburan,Bandung,0,4.6,60.0,-6.9218571,107.6070141,"Tanggerang, Banten",37
145,280,2,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,,-6.9347698,107.6253513,"Tanggerang, Banten",37
145,94,5,Sumur Gumuling,Taman Hiburan,Yogyakarta,7000,4.5,,-7.8087911,110.3591825,"Tanggerang, Banten",37
145,278,1,Masjid Daarut Tauhiid Bandung,Tempat Ibadah,Bandung,0,4.9,,-6.863527,107.5899194,"Tanggerang, Banten",37
145,111,1,Puncak Pinus Becici,Taman Hiburan,Yogyakarta,3000,4.5,,-7.9020355,110.4374627,"Tanggerang, Banten",37
145,163,5,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,2500,4.5,60.0,-7.947121,110.441,"Tanggerang, Banten",37
145,345,3,Kampoeng Djadhoel Semarang,Budaya,Semarang,10000,4.7,,-6.9687731,110.4319505,"Tanggerang, Banten",37
145,317,2,Curug Cimahi,Cagar Alam,Bandung,15000,4.6,30.0,-6.7977383,107.5783691,"Tanggerang, Banten",37
145,183,4,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,150000,4.4,,-7.7478461,110.4188754,"Tanggerang, Banten",37
145,229,3,Rabbit Town,Taman Hiburan,Bandung,45000,4.0,90.0,-6.8669518,107.6100859,"Tanggerang, Banten",37
145,53,2,Rumah Sipitung,Budaya,Jakarta,5000,4.5,90.0,-6.10016,106.96057,"Tanggerang, Banten",37
145,343,1,Pantai Baruna,Bahari,Semarang,3000,4.0,,-6.9451052,110.3982398,"Tanggerang, Banten",37
145,218,2,Kawah Putih,Cagar Alam,Bandung,81000,4.5,,-7.1662039,107.4021256,"Tanggerang, Banten",37
145,286,4,Roemah Seni Sarasvati,Budaya,Bandung,0,4.4,,-6.9204173,107.5996425,"Tanggerang, Banten",37
145,380,1,Masjid Agung Ungaran,Tempat Ibadah,Semarang,0,4.7,,-7.1350705,110.4088131,"Tanggerang, Banten",37
145,247,3,Kiara Artha Park,Taman Hiburan,Bandung,15000,4.4,,-6.9159459,107.6421462,"Tanggerang, Banten",37
145,245,3,Jendela Alam,Taman Hiburan,Bandung,20000,4.4,150.0,-6.819604,107.5964519,"Tanggerang, Banten",37
145,117,3,The World Landmarks - Merapi Park Yogyakarta,Taman Hiburan,Yogyakarta,22000,4.2,90.0,-7.6209046,110.4216275,"Tanggerang, Banten",37
145,276,4,Taman Jomblo,Taman Hiburan,Bandung,10000,4.1,30.0,-6.8980549,107.6094673,"Tanggerang, Banten",37
145,130,4,Studio Alam Gamplong,Taman Hiburan,Yogyakarta,10000,4.4,120.0,-7.8057936,110.2367304,"Tanggerang, Banten",37
145,177,3,Pantai Parangtritis,Bahari,Yogyakarta,10000,4.5,,-8.024608,110.3298045,"Tanggerang, Banten",37
145,413,3,Museum TNI AL Loka Jala Crana,Budaya,Surabaya,2000,4.5,,-7.227185,112.718997,"Tanggerang, Banten",37
145,224,5,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,150.0,-6.8486423,107.625939,"Tanggerang, Banten",37
145,27,4,Sea World,Taman Hiburan,Jakarta,115000,4.5,180.0,-6.1264775,106.842963,"Tanggerang, Banten",37
145,78,2,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3,,-6.2106945,106.7643954,"Tanggerang, Banten",37
145,91,2,Situs Warungboto,Taman Hiburan,Yogyakarta,0,4.4,60.0,-7.8102685,110.3931513,"Tanggerang, Banten",37
146,341,2,Hutan Wisata Tinjomoyo Semarang,Cagar Alam,Semarang,3000,4.3,,-7.0296837,110.3999611,"Serang, Banten",38
146,13,1,Pulau Pramuka,Bahari,Jakarta,5000,4.2,,-5.745962,106.6136577,"Serang, Banten",38
146,372,2,Gua Maria Kerep Ambarawa,Cagar Alam,Semarang,2000,4.8,,-7.2552364,110.3991897,"Serang, Banten",38
146,273,2,Curug Bugbrug,Cagar Alam,Bandung,7500,4.3,120.0,-6.790389,107.5777632,"Serang, Banten",38
146,405,2,Surabaya North Quay,Taman Hiburan,Surabaya,50000,4.4,,-7.1968193,112.7324578,"Serang, Banten",38
146,167,2,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0,4.5,60.0,-7.974294,110.4364363,"Serang, Banten",38
146,363,1,Pantai Maron,Bahari,Semarang,5000,3.4,,-6.9545687,110.3600951,"Serang, Banten",38
146,74,3,Museum Tengah Kebun,Budaya,Jakarta,0,4.6,120.0,-6.267513,106.824107,"Serang, Banten",38
146,377,3,La Kana Chapel,Taman Hiburan,Semarang,35000,4.5,,-7.2156923,110.3649392,"Serang, Banten",38
146,280,1,Gereja Tiberias Indonesia Bandung,Tempat Ibadah,Bandung,0,4.9,,-6.9347698,107.6253513,"Serang, Banten",38
146,423,1,Patung Sura dan Buaya,Budaya,Surabaya,0,4.6,30.0,-7.2960492,112.7387012,"Serang, Banten",38
146,263,4,Curug Batu Templek,Cagar Alam,Bandung,5000,4.1,90.0,-6.8743633,107.6844023,"Serang, Banten",38
146,385,5,Kampung Batik Gedong Semarang,Budaya,Semarang,0,4.4,45.0,-6.9688821,110.4318692,"Serang, Banten",38
146,61,2,Tugu Proklamasi,Budaya,Jakarta,0,4.6,,-6.2030468,106.8466623,"Serang, Banten",38
146,169,4,Puncak Segoro,Cagar Alam,Yogyakarta,5000,4.2,90.0,-8.1026167,110.4562084,"Serang, Banten",38
146,408,3,Kebun Binatang Surabaya,Cagar Alam,Surabaya,15000,4.3,180.0,-7.2959546,112.7366094,"Serang, Banten",38
146,275,3,Curug Cipanas,Cagar Alam,Bandung,20000,3.9,180.0,-6.7991958,107.5922088,"Serang, Banten",38
146,44,5,Monumen Selamat Datang,Budaya,Jakarta,0,4.7,15.0,-6.1949978,106.8230496,"Serang, Banten",38
146,400,2,Hutan Bambu Keputih,Cagar Alam,Surabaya,0,4.3,25.0,-7.2941909,112.8017238,"Serang, Banten",38
146,285,1,Taman Sejarah Bandung,Budaya,Bandung,0,4.6,45.0,-6.9103086,107.6098619,"Serang, Banten",38
146,291,2,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0,,-6.9805807,107.5856567,"Serang, Banten",38
146,250,5,Pesona Nirwana Waterpark & Cottages,Taman Hiburan,Bandung,50000,4.1,,-7.0409154,107.5269156,"Serang, Banten",38
146,153,1,Pantai Kukup,Bahari,Yogyakarta,10000,4.0,,-8.1338763,110.5548349,"Serang, Banten",38
146,204,1,Desa Wisata Pulesari,Taman Hiburan,Yogyakarta,0,4.4,,-7.6258806,110.371698,"Serang, Banten",38
146,38,2,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6,,-6.168069,106.8239727,"Serang, Banten",38
146,25,1,Pasar Tanah Abang,Pusat Perbelanjaan,Jakarta,0,4.0,45.0,-6.1890096,106.8119312,"Serang, Banten",38
146,194,3,Pantai Wediombo,Bahari,Yogyakarta,5000,4.5,,-8.1862462,110.709901,"Serang, Banten",38
146,325,5,Saung Angklung Mang Udjo,Budaya,Bandung,75000,4.7,,-6.8971362,107.6558466,"Serang, Banten",38
146,108,3,Embung Tambakboyo,Taman Hiburan,Yogyakarta,0,4.4,,-7.756227,110.4150131,"Serang, Banten",38
146,107,2,Bangsal Pagelaran,Budaya,Yogyakarta,5000,4.6,,-7.8052843,110.3642137,"Serang, Banten",38
146,122,5,Watu Goyang,Budaya,Yogyakarta,2500,4.4,45.0,-7.9274086,110.4120586,"Serang, Banten",38
146,313,1,Taman Begonia,Cagar Alam,Bandung,10000,4.4,90.0,-6.8260163,107.6383564,"Serang, Banten",38
146,421,3,Museum Kesehatan Dr. Adhyatma,Budaya,Surabaya,10000,4.4,,-7.240328,112.731431,"Serang, Banten",38
146,291,2,Water Park Bandung Indah,Taman Hiburan,Bandung,50000,4.0,,-6.9805807,107.5856567,"Serang, Banten",38
146,293,4,Taman Badak,Taman Hiburan,Bandung,0,4.5,,-6.9132752,107.6094908,"Serang, Banten",38
146,351,2,Old City 3D Trick Art Museum,Budaya,Semarang,50000,4.4,,-6.9684064,110.4261995,"Serang, Banten",38
146,159,5,Hutan Pinus Asri,Cagar Alam,Yogyakarta,2500,4.5,,-7.9209209,110.4355651,"Serang, Banten",38
146,203,1,Galaxy Waterpark Jogja,Taman Hiburan,Yogyakarta,40000,4.3,,-7.8159633,110.4136917,"Serang, Banten",38
146,137,5,Wisata Alam Kalibiru,Cagar Alam,Yogyakarta,20000,4.4,90.0,-7.8057305,110.127969,"Serang, Banten",38
146,7,2,Kebun Binatang Ragunan,Cagar Alam,Jakarta,4000,4.5,,-6.3124593,106.8201865,"Serang, Banten",38
147,78,3,Hutan Kota Srengseng,Taman Hiburan,Jakarta,1000,4.3,,-6.2106945,106.7643954,"Semarang, Jawa Tengah",18
147,314,4,Tafso Barn,Cagar Alam,Bandung,0,4.2,180.0,-6.8426446,107.6228408,"Semarang, Jawa Tengah",18
147,298,2,Gunung Lalakon,Cagar Alam,Bandung,0,4.8,,-6.9580556,107.5205556,"Semarang, Jawa Tengah",18
147,257,5,Monumen Bandung Lautan Api,Budaya,Bandung,0,4.3,,-6.9338497,107.604925,"Semarang, Jawa Tengah",18
147,224,2,Dago Dreampark,Taman Hiburan,Bandung,40000,4.2,150.0,-6.8486423,107.625939,"Semarang, Jawa Tengah",18
147,400,2,Hutan Bambu Keputih,Cagar Alam,Surabaya,0,4.3,25.0,-7.2941909,112.8017238,"Semarang, Jawa Tengah",18
147,38,4,Istana Negara Republik Indonesia,Budaya,Jakarta,0,4.6,,-6.168069,106.8239727,"Semarang, Jawa Tengah",18
147,171,4,Candi Ijo,Budaya,Yogyakarta,5000,4.6,60.0,-7.7838276,110.5118987,"Semarang, Jawa Tengah",18
147,388,1,Watu Gunung Ungaran,Cagar Alam,Semarang,25000,4.4,,-7.1298066,110.388832,"Semarang, Jawa Tengah",18
147,99,1,Kampung Wisata Kadipaten,Budaya,Yogyakarta,0,4.4,,-7.806093,110.35831,"Semarang, Jawa Tengah",18
